,STATION,DAY,Entered,Exited,IMPRESSIONS
1975,MOSHOLU PKWY,11,4441.0,1552.0,5993.0
1976,MOSHOLU PKWY,12,8511.0,2519.0,11030.0
1977,MOSHOLU PKWY,13,10228.0,3130.0,13358.0
1978,MOSHOLU PKWY,14,9990.0,3206.0,13196.0
1979,MOSHOLU PKWY,15,10242.0,3243.0,13485.0
1980,MOSHOLU PKWY,16,10036.0,2743.0,12779.0
1981,MT EDEN AV,10,3341.0,2403.0,5744.0
1982,MT EDEN AV,11,2992.0,2566.0,5558.0
1983,MT EDEN AV,12,5326.0,3870.0,9196.0
1984,MT EDEN AV,13,6001.0,4428.0,10429.0
1985,MT EDEN AV,14,6118.0,4683.0,10801.0
1986,MT EDEN AV,15,6200.0,4541.0,10741.0
1987,MT EDEN AV,16,6050.0,4487.0,10537.0
1988,MYRTLE AV,10,7290.0,4350.0,11640.0
1989,MYRTLE AV,11,6948.0,4957.0,11905.0
1990,MYRTLE AV,12,11754.0,7346.0,19100.0
1991,MYRTLE AV,13,12422.0,7542.0,19964.0
1992,MYRTLE AV,14,12659.0,8137.0,20796.0
1993,MYRTLE AV,15,12840.0,7960.0,20800.0
1994,MYRTLE AV,16,13090.0,7986.0,21076.0
1995,MYRTLE-WILLOUGH,10,3563.0,1578.0,5141.0
1996,MYRTLE-WILLOUGH,11,3268.0,1896.0,5164.0
1997,MYRTLE-WILLOUGH,12,5559.0,2705.0,8264.0
1998,MYRTLE-WILLOUGH,13,6024.0,2994.0,9018.0
1999,MYRTLE-WILLOUGH,14,6134.0,3143.0,9277.0
2000,MYRTLE-WILLOUGH,15,6250.0,2996.0,9246.0
2001,MYRTLE-WILLOUGH,16,6231.0,3082.0,9313.0
2002,MYRTLE-WYCKOFF,10,13785.0,8106.0,21891.0
2003,MYRTLE-WYCKOFF,11,12769.0,9094.0,21863.0
2004,MYRTLE-WYCKOFF,12,18782.0,11684.0,30466.0
2005,MYRTLE-WYCKOFF,13,20369.0,13123.0,33492.0
2006,MYRTLE-WYCKOFF,14,20857.0,13402.0,34259.0
2007,MYRTLE-WYCKOFF,15,20773.0,13341.0,34114.0
2008,MYRTLE-WYCKOFF,16,20852.0,12915.0,33767.0
2009,NASSAU ST,10,4830.0,2846.0,7676.0
2010,NASSAU ST,11,4771.0,2859.0,7630.0
2011,NASSAU ST,12,8575.0,4003.0,12578.0
2012,NASSAU ST,13,9489.0,4564.0,14053.0
2013,NASSAU ST,14,9592.0,4756.0,14348.0
2014,NASSAU ST,15,9859.0,4688.0,14547.0
2015,NASSAU ST,16,9751.0,4772.0,14523.0
2016,NECK RD,10,2377.0,574.0,2951.0
2017,NECK RD,11,2180.0,675.0,2855.0
2018,NECK RD,12,4331.0,1091.0,5422.0
2019,NECK RD,13,4959.0,1448.0,6407.0
2020,NECK RD,14,4868.0,1373.0,6241.0
2021,NECK RD,15,4894.0,1352.0,6246.0
2022,NECK RD,16,4675.0,1275.0,5950.0
2023,NEPTUNE AV,10,847.0,348.0,1195.0
2024,NEPTUNE AV,11,758.0,316.0,1074.0
2025,NEPTUNE AV,12,1605.0,645.0,2250.0
2026,NEPTUNE AV,13,2057.0,880.0,2937.0
2027,NEPTUNE AV,14,2066.0,837.0,2903.0
2028,NEPTUNE AV,15,2134.0,809.0,2943.0
2029,NEPTUNE AV,16,2019.0,786.0,2805.0
2030,NEREID AV,10,1318.0,663.0,1981.0
2031,NEREID AV,11,1047.0,564.0,1611.0
2032,NEREID AV,12,3465.0,1226.0,4691.0
2033,NEREID AV,13,4015.0,1419.0,5434.0
2034,NEREID AV,14,4015.0,1509.0,5524.0
2035,NEREID AV,15,4013.0,1397.0,5410.0
2036,NEREID AV,16,3781.0,1385.0,5166.0
2037,NEVINS ST,10,4110.0,4401.0,8511.0
2038,NEVINS ST,11,3481.0,3176.0,6657.0
2039,NEVINS ST,12,10229.0,9721.0,19950.0
2040,NEVINS ST,13,11984.0,11086.0,23070.0
2041,NEVINS ST,14,12097.0,11385.0,23482.0
2042,NEVINS ST,15,12034.0,11514.0,23548.0
2043,NEVINS ST,16,12055.0,11360.0,23415.0
2044,NEW LOTS,10,2793.0,2648.0,5441.0
2045,NEW LOTS,11,2606.0,2822.0,5428.0
2046,NEW LOTS,12,5015.0,4538.0,9553.0
2047,NEW LOTS,13,5900.0,5284.0,11184.0
2048,NEW LOTS,14,5862.0,5329.0,11191.0
2049,NEW LOTS,15,6026.0,5204.0,11230.0
2050,NEW LOTS,16,5885.0,5332.0,11217.0
2051,NEW LOTS AV,10,3454.0,3065.0,6519.0
2052,NEW LOTS AV,11,3068.0,3450.0,6518.0
2053,NEW LOTS AV,12,6587.0,5435.0,12022.0
2054,NEW LOTS AV,13,7486.0,6491.0,13977.0
2055,NEW LOTS AV,14,7581.0,6754.0,14335.0
2056,NEW LOTS AV,15,7512.0,6651.0,14163.0
2057,NEW LOTS AV,16,7403.0,6785.0,14188.0
2058,NEW UTRECHT AV,10,3092.0,4203.0,7295.0
2059,NEW UTRECHT AV,11,2750.0,4851.0,7601.0
2060,NEW UTRECHT AV,12,5200.0,4924.0,10124.0
2061,NEW UTRECHT AV,13,6047.0,5471.0,11518.0
2062,NEW UTRECHT AV,14,5979.0,5398.0,11377.0
2063,NEW UTRECHT AV,15,6013.0,5437.0,11450.0
2064,NEW UTRECHT AV,16,5887.0,5123.0,11010.0
2065,NEWARK BM BW,10,145.0,48.0,193.0
2066,NEWARK BM BW,11,2455.0,148.0,2603.0
2067,NEWARK BM BW,12,12751.0,288.0,13039.0
2068,NEWARK BM BW,13,17031.0,447.0,17478.0
2069,NEWARK BM BW,14,18217.0,227.0,18444.0
2070,NEWARK BM BW,15,17400.0,694.0,18094.0
2071,NEWARK BM BW,16,14523.0,344.0,14867.0
2072,NEWARK C,10,8.0,122.0,130.0
2073,NEWARK C,11,564.0,98.0,662.0
2074,NEWARK C,12,8273.0,182.0,8455.0
2075,NEWARK C,13,7570.0,266.0,7836.0
2076,NEWARK C,14,6399.0,174.0,6573.0
2077,NEWARK C,15,6526.0,417.0,6943.0
2078,NEWARK C,16,5372.0,212.0,5584.0
2079,NEWARK HM HE,10,9020.0,5949.0,14969.0
2080,NEWARK HM HE,11,3465.0,7644.0,11109.0
2081,NEWARK HM HE,12,259.0,19785.0,20044.0
2082,NEWARK HM HE,13,0.0,21301.0,21301.0
2083,NEWARK HM HE,14,205.0,20406.0,20611.0
2084,NEWARK HM HE,15,0.0,19696.0,19696.0
2085,NEWARK HM HE,16,0.0,20446.0,20446.0
2086,NEWARK HW BMEBE,10,59.0,988.0,1047.0
2087,NEWARK HW BMEBE,11,697.0,1018.0,1715.0
2088,NEWARK HW BMEBE,12,5484.0,6046.0,11530.0
2089,NEWARK HW BMEBE,13,5346.0,7306.0,12652.0
2090,NEWARK HW BMEBE,14,5970.0,7635.0,13605.0
2091,NEWARK HW BMEBE,15,5902.0,6734.0,12636.0
2092,NEWARK HW BMEBE,16,5729.0,7053.0,12782.0
2093,NEWKIRK AV,10,3841.0,2303.0,6144.0
2094,NEWKIRK AV,11,3317.0,2396.0,5713.0
2095,NEWKIRK AV,12,7596.0,4691.0,12287.0
2096,NEWKIRK AV,13,8515.0,5456.0,13971.0
2097,NEWKIRK AV,14,8233.0,5476.0,13709.0
2098,NEWKIRK AV,15,8451.0,5398.0,13849.0
2099,NEWKIRK AV,16,8439.0,5398.0,13837.0
2100,NEWKIRK PLAZA,10,7212.0,5437.0,12649.0
2101,NEWKIRK PLAZA,11,6574.0,6156.0,12730.0
2102,NEWKIRK PLAZA,12,10338.0,9055.0,19393.0
2103,NEWKIRK PLAZA,13,11635.0,10036.0,21671.0
2104,NEWKIRK PLAZA,14,12190.0,11029.0,23219.0
2105,NEWKIRK PLAZA,15,12240.0,10851.0,23091.0
2106,NEWKIRK PLAZA,16,12048.0,10654.0,22702.0
2107,NORTHERN BLVD,10,3630.0,2894.0,6524.0
2108,NORTHERN BLVD,11,2947.0,2736.0,5683.0
2109,NORTHERN BLVD,12,7136.0,5706.0,12842.0
2110,NORTHERN BLVD,13,7583.0,6073.0,13656.0
2111,NORTHERN BLVD,14,7610.0,6015.0,13625.0
2112,NORTHERN BLVD,15,7905.0,6016.0,13921.0
2113,NORTHERN BLVD,16,7559.0,6102.0,13661.0
2114,NORWOOD 205 ST,10,5301.0,3498.0,8799.0
2115,NORWOOD 205 ST,11,4437.0,3950.0,8387.0
2116,NORWOOD 205 ST,12,8299.0,5811.0,14110.0
2117,NORWOOD 205 ST,13,9383.0,6498.0,15881.0
2118,NORWOOD 205 ST,14,9537.0,6690.0,16227.0
2119,NORWOOD 205 ST,15,9677.0,6680.0,16357.0
2120,NORWOOD 205 ST,16,9382.0,6591.0,15973.0
2121,NORWOOD AV,10,2222.0,2162.0,4384.0
2122,NORWOOD AV,11,2085.0,2238.0,4323.0
2123,NORWOOD AV,12,3399.0,3147.0,6546.0
2124,NORWOOD AV,13,3952.0,3803.0,7755.0
2125,NORWOOD AV,14,3882.0,3829.0,7711.0
2126,NORWOOD AV,15,4011.0,3857.0,7868.0
2127,NORWOOD AV,16,3960.0,3858.0,7818.0
2128,NOSTRAND AV,10,14130.0,9646.0,23776.0
2129,NOSTRAND AV,11,13138.0,11091.0,24229.0
2130,NOSTRAND AV,12,21337.0,14976.0,36313.0
2131,NOSTRAND AV,13,23618.0,16853.0,40471.0
2132,NOSTRAND AV,14,23937.0,17096.0,41033.0
2133,NOSTRAND AV,15,24256.0,17127.0,41383.0
2134,NOSTRAND AV,16,24299.0,17412.0,41711.0
2135,OCEAN PKWY,10,2213.0,1311.0,3524.0
2136,OCEAN PKWY,11,1968.0,1250.0,3218.0
2137,OCEAN PKWY,12,3118.0,1585.0,4703.0
2138,OCEAN PKWY,13,3710.0,1958.0,5668.0
2139,OCEAN PKWY,14,3740.0,1924.0,5664.0
2140,OCEAN PKWY,15,3722.0,1791.0,5513.0
2141,OCEAN PKWY,16,3612.0,1765.0,5377.0
2142,ORCHARD BEACH,10,0.0,1.0,1.0
2143,ORCHARD BEACH,11,58.0,29.0,87.0
2144,ORCHARD BEACH,12,0.0,0.0,0.0
2145,ORCHARD BEACH,13,0.0,0.0,0.0
2146,ORCHARD BEACH,14,0.0,0.0,0.0
2147,OZONE PK LEFFRT,10,3821.0,3133.0,6954.0
2148,OZONE PK LEFFRT,11,3225.0,3306.0,6531.0
2149,OZONE PK LEFFRT,12,8099.0,6278.0,14377.0
2150,OZONE PK LEFFRT,13,8836.0,7602.0,16438.0
2151,OZONE PK LEFFRT,14,8802.0,7559.0,16361.0
2152,OZONE PK LEFFRT,15,8825.0,7533.0,16358.0
2153,OZONE PK LEFFRT,16,8467.0,7504.0,15971.0
2154,PARK PLACE,10,2427.0,2752.0,5179.0
2155,PARK PLACE,11,2384.0,2788.0,5172.0
2156,PARK PLACE,12,5733.0,5357.0,11090.0
2157,PARK PLACE,13,6057.0,5523.0,11580.0
2158,PARK PLACE,14,6266.0,5701.0,11967.0
2159,PARK PLACE,15,6317.0,5500.0,11817.0
2160,PARK PLACE,16,5886.0,5172.0,11058.0
2161,PARKCHESTER,10,9216.0,8102.0,17318.0
2162,PARKCHESTER,11,7862.0,8253.0,16115.0
2163,PARKCHESTER,12,15211.0,15397.0,30608.0
2164,PARKCHESTER,13,17762.0,18191.0,35953.0
2165,PARKCHESTER,14,17928.0,18469.0,36397.0
2166,PARKCHESTER,15,18177.0,18827.0,37004.0
2167,PARKCHESTER,16,18029.0,18864.0,36893.0
2168,PARKSIDE AV,10,2432.0,2484.0,4916.0
2169,PARKSIDE AV,11,2044.0,2831.0,4875.0
2170,PARKSIDE AV,12,5281.0,3931.0,9212.0
2171,PARKSIDE AV,13,5768.0,3984.0,9752.0
2172,PARKSIDE AV,14,5535.0,4155.0,9690.0
2173,PARKSIDE AV,15,5643.0,4210.0,9853.0
2174,PARKSIDE AV,16,5450.0,4182.0,9632.0
2175,PARSONS BLVD,10,3611.0,3091.0,6702.0
2176,PARSONS BLVD,11,3024.0,3259.0,6283.0
2177,PARSONS BLVD,12,5569.0,5141.0,10710.0
2178,PARSONS BLVD,13,7066.0,6292.0,13358.0
2179,PARSONS BLVD,14,7235.0,6589.0,13824.0
2180,PARSONS BLVD,15,7238.0,6570.0,13808.0
2181,PARSONS BLVD,16,7052.0,6636.0,13688.0
2182,PATH NEW WTC,16,1.0,0.0,1.0
2183,PAVONIA/NEWPORT,10,7739.0,7131.0,14870.0
2184,PAVONIA/NEWPORT,11,6037.0,6620.0,12657.0
2185,PAVONIA/NEWPORT,12,20538.0,20173.0,40711.0
2186,PAVONIA/NEWPORT,13,21409.0,22922.0,44331.0
2187,PAVONIA/NEWPORT,14,20565.0,21421.0,41986.0
2188,PAVONIA/NEWPORT,15,21851.0,21398.0,43249.0
2189,PAVONIA/NEWPORT,16,20848.0,22197.0,43045.0
2190,PELHAM BAY PARK,10,3598.0,2959.0,6557.0
2191,PELHAM BAY PARK,11,3511.0,2818.0,6329.0
2192,PELHAM BAY PARK,12,7061.0,4116.0,11177.0
2193,PELHAM BAY PARK,13,7886.0,4828.0,12714.0
2194,PELHAM BAY PARK,14,7809.0,4679.0,12488.0
2195,PELHAM BAY PARK,15,7809.0,4571.0,12380.0
2196,PELHAM BAY PARK,16,7647.0,4747.0,12394.0
2197,PELHAM PKWY,10,5263.0,3285.0,8548.0
2198,PELHAM PKWY,11,4427.0,2620.0,7047.0
2199,PELHAM PKWY,12,11886.0,6196.0,18082.0
2200,PELHAM PKWY,13,13720.0,6936.0,20656.0
2201,PELHAM PKWY,14,13585.0,6460.0,20045.0
2202,PELHAM PKWY,15,13787.0,6718.0,20505.0
2203,PELHAM PKWY,16,13695.0,6176.0,19871.0
2204,PENNSYLVANIA AV,10,0.0,27.0,27.0
2205,PENNSYLVANIA AV,11,0.0,0.0,0.0
2206,PENNSYLVANIA AV,12,0.0,15.0,15.0
2207,PENNSYLVANIA AV,13,1.0,7.0,8.0
2208,PENNSYLVANIA AV,14,0.0,34.0,34.0
2209,PENNSYLVANIA AV,15,0.0,46.0,46.0
2210,PENNSYLVANIA AV,16,0.0,24.0,24.0
2211,PRESIDENT ST,10,1629.0,1835.0,3464.0
2212,PRESIDENT ST,11,1471.0,1980.0,3451.0
2213,PRESIDENT ST,12,3948.0,4312.0,8260.0
2214,PRESIDENT ST,13,4620.0,5118.0,9738.0
2215,PRESIDENT ST,14,4584.0,5210.0,9794.0
2216,PRESIDENT ST,15,4699.0,5042.0,9741.0
2217,PRESIDENT ST,16,4398.0,4845.0,9243.0
2218,PRINCE ST,10,11884.0,13104.0,24988.0
2219,PRINCE ST,11,12297.0,11667.0,23964.0
2220,PRINCE ST,12,14650.0,14870.0,29520.0
2221,PRINCE ST,13,15069.0,15298.0,30367.0
2222,PRINCE ST,14,15826.0,15628.0,31454.0
2223,PRINCE ST,15,16303.0,17121.0,33424.0
2224,PRINCE ST,16,17827.0,17363.0,35190.0
2225,PROSPECT AV,10,7127.0,3737.0,10864.0
2226,PROSPECT AV,11,6590.0,3611.0,10201.0
2227,PROSPECT AV,12,12534.0,6256.0,18790.0
2228,PROSPECT AV,13,14653.0,7235.0,21888.0
2229,PROSPECT AV,14,14816.0,7436.0,22252.0
2230,PROSPECT AV,15,15025.0,7546.0,22571.0
2231,PROSPECT AV,16,14862.0,7192.0,22054.0
2232,PROSPECT PARK,10,7700.0,5426.0,13126.0
2233,PROSPECT PARK,11,9309.0,7803.0,17112.0
2234,PROSPECT PARK,12,10110.0,8263.0,18373.0
2235,PROSPECT PARK,13,10864.0,9750.0,20614.0
2236,PROSPECT PARK,14,11133.0,9588.0,20721.0
2237,PROSPECT PARK,15,11330.0,9940.0,21270.0
2238,PROSPECT PARK,16,11171.0,9689.0,20860.0
2239,QUEENS PLAZA,10,3197.0,3362.0,6559.0
2240,QUEENS PLAZA,11,2234.0,2611.0,4845.0
2241,QUEENS PLAZA,12,9804.0,8959.0,18763.0
2242,QUEENS PLAZA,13,12376.0,10980.0,23356.0
2243,QUEENS PLAZA,14,12833.0,11393.0,24226.0
2244,QUEENS PLAZA,15,12765.0,11149.0,23914.0
2245,QUEENS PLAZA,16,11328.0,10104.0,21432.0
2246,QUEENSBORO PLZ,10,7687.0,2067.0,9754.0
2247,QUEENSBORO PLZ,11,6774.0,2278.0,9052.0
2248,QUEENSBORO PLZ,12,12473.0,4016.0,16489.0
2249,QUEENSBORO PLZ,13,14624.0,4754.0,19378.0
2250,QUEENSBORO PLZ,14,14762.0,5136.0,19898.0
2251,QUEENSBORO PLZ,15,15256.0,4677.0,19933.0
2252,QUEENSBORO PLZ,16,15213.0,4599.0,19812.0
2253,RALPH AV,10,3625.0,1464.0,5089.0
2254,RALPH AV,11,3286.0,1575.0,4861.0
2255,RALPH AV,12,5406.0,2304.0,7710.0
2256,RALPH AV,13,6159.0,2637.0,8796.0
2257,RALPH AV,14,6254.0,2715.0,8969.0
2258,RALPH AV,15,6239.0,2731.0,8970.0
2259,RALPH AV,16,6403.0,2691.0,9094.0
2260,RECTOR ST,10,3786.0,1668.0,5454.0
2261,RECTOR ST,11,4344.0,1805.0,6149.0
2262,RECTOR ST,12,16251.0,9130.0,25381.0
2263,RECTOR ST,13,17002.0,10451.0,27453.0
2264,RECTOR ST,14,17237.0,11051.0,28288.0
2265,RECTOR ST,15,17558.0,10506.0,28064.0
2266,RECTOR ST,16,16898.0,10231.0,27129.0
2267,RIT-MANHATTAN,10,3501.0,45.0,3546.0
2268,RIT-MANHATTAN,11,4022.0,56.0,4078.0
2269,RIT-MANHATTAN,12,3959.0,45.0,4004.0
2270,RIT-MANHATTAN,13,4272.0,54.0,4326.0
2271,RIT-MANHATTAN,14,3966.0,46.0,4012.0
2272,RIT-MANHATTAN,15,4282.0,54.0,4336.0
2273,RIT-MANHATTAN,16,4468.0,42.0,4510.0
2274,RIT-ROOSEVELT,10,3541.0,45.0,3586.0
2275,RIT-ROOSEVELT,11,3825.0,82.0,3907.0
2276,RIT-ROOSEVELT,12,3848.0,65.0,3913.0
2277,RIT-ROOSEVELT,13,4022.0,59.0,4081.0
2278,RIT-ROOSEVELT,14,3968.0,57.0,4025.0
2279,RIT-ROOSEVELT,15,4200.0,57.0,4257.0
2280,RIT-ROOSEVELT,16,4399.0,50.0,4449.0
2281,ROCKAWAY AV,10,6987.0,5033.0,12020.0
2282,ROCKAWAY AV,11,6240.0,5571.0,11811.0
2283,ROCKAWAY AV,12,12063.0,9279.0,21342.0
2284,ROCKAWAY AV,13,13749.0,11301.0,25050.0
2285,ROCKAWAY AV,14,13806.0,11297.0,25103.0
2286,ROCKAWAY AV,15,14160.0,11169.0,25329.0
2287,ROCKAWAY AV,16,14008.0,11369.0,25377.0
2288,ROCKAWAY BLVD,10,4199.0,1241.0,5440.0
2289,ROCKAWAY BLVD,11,3507.0,1217.0,4724.0
2290,ROCKAWAY BLVD,12,7522.0,2216.0,9738.0
2291,ROCKAWAY BLVD,13,8629.0,2613.0,11242.0
2292,ROCKAWAY BLVD,14,8746.0,2667.0,11413.0
2293,ROCKAWAY BLVD,15,8716.0,2643.0,11359.0
2294,ROCKAWAY BLVD,16,8463.0,2668.0,11131.0
2295,ROCKAWAY PARK B,10,1021.0,1120.0,2141.0
2296,ROCKAWAY PARK B,11,750.0,809.0,1559.0
2297,ROCKAWAY PARK B,12,850.0,893.0,1743.0
2298,ROCKAWAY PARK B,13,845.0,979.0,1824.0
2299,ROCKAWAY PARK B,14,906.0,1022.0,1928.0
2300,ROCKAWAY PARK B,15,791.0,899.0,1690.0
2301,ROCKAWAY PARK B,16,785.0,945.0,1730.0
2302,ROOSEVELT ISLND,10,4741.0,3512.0,8253.0
2303,ROOSEVELT ISLND,11,4504.0,4202.0,8706.0
2304,ROOSEVELT ISLND,12,6746.0,5445.0,12191.0
2305,ROOSEVELT ISLND,13,7167.0,6232.0,13399.0
2306,ROOSEVELT ISLND,14,7179.0,6605.0,13784.0
2307,ROOSEVELT ISLND,15,7489.0,6521.0,14010.0
2308,ROOSEVELT ISLND,16,7439.0,6801.0,14240.0
2309,SARATOGA AV,10,0.0,1.0,1.0
2310,SARATOGA AV,11,0.0,0.0,0.0
2311,SARATOGA AV,12,0.0,8.0,8.0
2312,SARATOGA AV,13,2.0,11.0,13.0
2313,SARATOGA AV,14,0.0,8.0,8.0
2314,SARATOGA AV,15,0.0,33.0,33.0
2315,SARATOGA AV,16,0.0,34.0,34.0
2316,SENECA AVE,10,1396.0,1188.0,2584.0
2317,SENECA AVE,11,1218.0,1442.0,2660.0
2318,SENECA AVE,12,2879.0,2555.0,5434.0
2319,SENECA AVE,13,3053.0,2774.0,5827.0
2320,SENECA AVE,14,3108.0,3051.0,6159.0
2321,SENECA AVE,15,3112.0,2743.0,5855.0
2322,SENECA AVE,16,3105.0,2808.0,5913.0
2323,SHEEPSHEAD BAY,10,6509.0,5603.0,12112.0
2324,SHEEPSHEAD BAY,11,5839.0,5762.0,11601.0
2325,SHEEPSHEAD BAY,12,14491.0,12419.0,26910.0
2326,SHEEPSHEAD BAY,13,15853.0,13127.0,28980.0
2327,SHEEPSHEAD BAY,14,16210.0,14046.0,30256.0
2328,SHEEPSHEAD BAY,15,15974.0,14020.0,29994.0
2329,SHEEPSHEAD BAY,16,15063.0,13358.0,28421.0
2330,SHEPHERD AV,10,1903.0,800.0,2703.0
2331,SHEPHERD AV,11,1661.0,962.0,2623.0
2332,SHEPHERD AV,12,3165.0,1445.0,4610.0
2333,SHEPHERD AV,13,3687.0,1635.0,5322.0
2334,SHEPHERD AV,14,3612.0,1673.0,5285.0
2335,SHEPHERD AV,15,3737.0,1694.0,5431.0
2336,SHEPHERD AV,16,3583.0,1644.0,5227.0
2337,SIMPSON ST,10,5891.0,1459.0,7350.0
2338,SIMPSON ST,11,4820.0,1222.0,6042.0
2339,SIMPSON ST,12,9098.0,2098.0,11196.0
2340,SIMPSON ST,13,10593.0,2330.0,12923.0
2341,SIMPSON ST,14,10196.0,2274.0,12470.0
2342,SIMPSON ST,15,10590.0,2326.0,12916.0
2343,SIMPSON ST,16,10582.0,2613.0,13195.0
2344,SMITH-9 ST,10,2860.0,3560.0,6420.0
2345,SMITH-9 ST,11,2626.0,3098.0,5724.0
2346,SMITH-9 ST,12,4553.0,5040.0,9593.0
2347,SMITH-9 ST,13,4902.0,5559.0,10461.0
2348,SMITH-9 ST,14,4847.0,5471.0,10318.0
2349,SMITH-9 ST,15,4969.0,5468.0,10437.0
2350,SMITH-9 ST,16,4983.0,5538.0,10521.0
2351,SOUTH FERRY,10,46.0,30.0,76.0
2352,SOUTH FERRY,11,58.0,34.0,92.0
2353,SOUTH FERRY,12,13495.0,14458.0,27953.0
2354,SOUTH FERRY,13,14844.0,15751.0,30595.0
2355,SOUTH FERRY,14,15220.0,15963.0,31183.0
2356,SOUTH FERRY,15,15227.0,15615.0,30842.0
2357,SOUTH FERRY,16,14717.0,16099.0,30816.0
2358,SPRING ST,10,11582.0,8622.0,20204.0
2359,SPRING ST,11,11448.0,8510.0,19958.0
2360,SPRING ST,12,21720.0,13606.0,35326.0
2361,SPRING ST,13,24287.0,14458.0,38745.0
2362,SPRING ST,14,25867.0,15249.0,41116.0
2363,SPRING ST,15,26282.0,16557.0,42839.0
2364,SPRING ST,16,27574.0,17783.0,45357.0
2365,ST LAWRENCE AV,10,2536.0,2257.0,4793.0
2366,ST LAWRENCE AV,11,2295.0,2547.0,4842.0
2367,ST LAWRENCE AV,12,3744.0,3148.0,6892.0
2368,ST LAWRENCE AV,13,4223.0,3906.0,8129.0
2369,ST LAWRENCE AV,14,4323.0,4068.0,8391.0
2370,ST LAWRENCE AV,15,4374.0,3836.0,8210.0
2371,ST LAWRENCE AV,16,4514.0,4125.0,8639.0
2372,ST. GEORGE,10,4184.0,0.0,4184.0
2373,ST. GEORGE,11,3878.0,0.0,3878.0
2374,ST. GEORGE,12,14502.0,0.0,14502.0
2375,ST. GEORGE,13,15888.0,0.0,15888.0
2376,ST. GEORGE,14,16053.0,0.0,16053.0
2377,ST. GEORGE,15,16055.0,0.0,16055.0
2378,ST. GEORGE,16,15243.0,0.0,15243.0
2379,STEINWAY ST,10,7530.0,5667.0,13197.0
2380,STEINWAY ST,11,7332.0,5851.0,13183.0
2381,STEINWAY ST,12,12894.0,9706.0,22600.0
2382,STEINWAY ST,13,14658.0,10669.0,25327.0
2383,STEINWAY ST,14,14898.0,10669.0,25567.0
2384,STEINWAY ST,15,14867.0,10948.0,25815.0
2385,STEINWAY ST,16,15290.0,11463.0,26753.0
2386,STERLING ST,10,3035.0,1521.0,4556.0
2387,STERLING ST,11,2732.0,1737.0,4469.0
2388,STERLING ST,12,5776.0,3027.0,8803.0
2389,STERLING ST,13,6082.0,3740.0,9822.0
2390,STERLING ST,14,6159.0,3834.0,9993.0
2391,STERLING ST,15,6249.0,3686.0,9935.0
2392,STERLING ST,16,6275.0,3701.0,9976.0
2393,SUTPHIN BLVD,10,2331.0,1813.0,4144.0
2394,SUTPHIN BLVD,11,2013.0,1635.0,3648.0
2395,SUTPHIN BLVD,12,4321.0,2589.0,6910.0
2396,SUTPHIN BLVD,13,4908.0,2893.0,7801.0
2397,SUTPHIN BLVD,14,5022.0,2899.0,7921.0
2398,SUTPHIN BLVD,15,5005.0,2854.0,7859.0
2399,SUTPHIN BLVD,16,4707.0,2781.0,7488.0
2400,SUTPHIN-ARCHER,10,14115.0,9694.0,23809.0
2401,SUTPHIN-ARCHER,11,14079.0,9911.0,23990.0
2402,SUTPHIN-ARCHER,12,24995.0,17475.0,42470.0
2403,SUTPHIN-ARCHER,13,26006.0,19835.0,45841.0
2404,SUTPHIN-ARCHER,14,26206.0,20325.0,46531.0
2405,SUTPHIN-ARCHER,15,26532.0,22290.0,48822.0
2406,SUTPHIN-ARCHER,16,26853.0,21889.0,48742.0
2407,SUTTER AV,10,2534.0,1823.0,4357.0
2408,SUTTER AV,11,2166.0,2097.0,4263.0
2409,SUTTER AV,12,4228.0,2400.0,6628.0
2410,SUTTER AV,13,4939.0,2646.0,7585.0
2411,SUTTER AV,14,4899.0,2815.0,7714.0
2412,SUTTER AV,15,5068.0,2756.0,7824.0
2413,SUTTER AV,16,5176.0,2590.0,7766.0
2414,SUTTER AV-RUTLD,10,4836.0,2540.0,7376.0
2415,SUTTER AV-RUTLD,11,4235.0,2954.0,7189.0
2416,SUTTER AV-RUTLD,12,9440.0,4151.0,13591.0
2417,SUTTER AV-RUTLD,13,10551.0,4833.0,15384.0
2418,SUTTER AV-RUTLD,14,10864.0,5037.0,15901.0
2419,SUTTER AV-RUTLD,15,10679.0,4919.0,15598.0
2420,SUTTER AV-RUTLD,16,10493.0,4988.0,15481.0
2421,THIRTY ST,10,0.0,43.0,43.0
2422,THIRTY ST,11,1.0,48.0,49.0
2423,THIRTY ST,12,8068.0,13279.0,21347.0
2424,THIRTY ST,13,8416.0,13530.0,21946.0
2425,THIRTY ST,14,10887.0,14976.0,25863.0
2426,THIRTY ST,15,9215.0,14042.0,23257.0
2427,THIRTY ST,16,9681.0,14103.0,23784.0
2428,THIRTY THIRD ST,10,0.0,153.0,153.0
2429,THIRTY THIRD ST,11,0.0,103.0,103.0
2430,THIRTY THIRD ST,12,21860.0,19340.0,41200.0
2431,THIRTY THIRD ST,13,23930.0,20715.0,44645.0
2432,THIRTY THIRD ST,14,23510.0,19529.0,43039.0
2433,THIRTY THIRD ST,15,23678.0,20177.0,43855.0
2434,THIRTY THIRD ST,16,22151.0,19517.0,41668.0
2435,TIMES SQ-42 ST,10,47289.0,58078.0,105367.0
2436,TIMES SQ-42 ST,11,57937.0,55701.0,113638.0
2437,TIMES SQ-42 ST,12,93668.0,88500.0,182168.0
2438,TIMES SQ-42 ST,13,99438.0,90734.0,190172.0
